Appliances,Press_mm_hg,RH_3,RH_8,RH_9,T3,T4,T8,T_out,Tdewpoint,hour
50.0,766.45,35.2,39.2,38.06,21.79,20.7,22.29,0.5,-2.55,1
50.0,766.5,35.23,39.26,38.09,21.79,20.6,22.29,0.43333333333333296,-2.4666666666666694,1
50.0,766.5499999999998,35.29,39.23,38.1633333333333,21.79,20.6,22.23,0.366666666666667,-2.38333333333333,1
40.0,766.6,35.29,39.23,38.2,21.79,20.533333333333296,22.23,0.3,-2.3,2
50.0,766.533333333333,35.23,39.245,38.26,21.79,20.463333333333296,22.2,0.28333333333333294,-2.31666666666667,2
40.0,766.466666666667,35.2,39.29,38.2,21.7,20.39,22.1,0.266666666666667,-2.3333333333333295,2
50.0,766.4,35.26,39.29,38.26,21.7,20.39,22.1,0.25,-2.35,2
60.0,766.3333333333329,35.2,39.3266666666667,38.3266666666667,21.7,20.323333333333295,22.1,0.233333333333333,-2.36666666666667,2
50.0,766.266666666667,35.26,39.4,38.3266666666667,21.7,20.29,22.1,0.216666666666667,-2.38333333333333,2
50.0,766.2,35.2,39.6266666666667,38.29,21.6666666666667,20.29,22.1,0.2,-2.4,3
40.0,766.1666666666669,35.2,39.7,38.3725,21.6,20.26,22.1,0.08333333333333341,-2.43333333333333,3
40.0,766.1333333333331,35.2,39.7,38.4,21.6,20.2,22.1,-0.0333333333333333,-2.4666666666666694,3
30.0,766.1,35.2,39.7,38.5,21.6,20.2,22.1,-0.15,-2.5,3
30.0,766.0666666666668,35.2,39.5,38.5,21.6,20.1333333333333,22.0,-0.266666666666667,-2.53333333333333,3
30.0,766.033333333333,35.2,39.5,38.53,21.6,20.1,22.0,-0.38333333333333297,-2.56666666666667,3
40.0,766.0,35.2666666666667,39.363333333333294,38.53,21.6,20.1,22.0,-0.5,-2.6,4
60.0,765.983333333333,35.4,39.29,38.53,21.6,20.033333333333296,22.0,-0.6,-2.66666666666667,4
50.0,765.966666666667,35.45,39.2,38.59,21.6,20.033333333333296,22.0,-0.7,-2.7333333333333294,4
50.0,765.95,35.5,39.2,38.6633333333333,21.6,20.0,21.9266666666667,-0.8,-2.8,4
50.0,765.9333333333329,35.56,39.2,38.6633333333333,21.6,20.0,21.89,-0.9,-2.86666666666667,4
40.0,765.9166666666669,35.59,39.2,38.7,21.6,19.89,21.89,-1.0,-2.93333333333333,4
50.0,765.9,35.7233333333333,39.29,38.7,21.6666666666667,19.89,21.89,-1.1,-3.0,5
50.0,765.9166666666669,35.73,39.23,38.79,21.7,19.89,21.823333333333295,-1.21666666666667,-3.06666666666667,5
60.0,765.9333333333329,35.79,39.2,38.79,21.7,19.89,21.79,-1.33333333333333,-3.13333333333333,5
50.0,765.95,35.79,39.1725,38.79,21.7,19.823333333333295,21.79,-1.45,-3.2,5
40.0,765.966666666667,35.79,39.09,38.79,21.7,19.79,21.79,-1.56666666666667,-3.2666666666666706,5
60.0,765.983333333333,35.9,39.09,38.8266666666667,21.7,19.79,21.79,-1.68333333333333,-3.3333333333333295,5
40.0,766.0,35.9666666666667,39.09,38.9,21.7,19.79,21.73,-1.8,-3.4,6
50.0,766.0,36.0,39.06,38.933333333333294,21.7,19.73,21.73,-1.68333333333333,-3.25,6
40.0,766.0,36.0,39.06,39.0675,21.7,19.7,21.73,-1.56666666666667,-3.1,6
50.0,766.0,36.0,39.03,39.09,21.7,19.7,21.7,-1.45,-2.95,6
40.0,766.0,36.0,39.03,39.09,21.7,19.7,21.6333333333333,-1.33333333333333,-2.8,6
40.0,766.0,36.0,39.1266666666667,39.09,21.7,19.7,21.6666666666667,-1.21666666666667,-2.65,6
130.0,766.0,36.0,39.26,39.09,21.7,19.7,21.6,-1.1,-2.5,7
175.0,766.0,35.6966666666667,39.5666666666667,39.09,21.6666666666667,19.6333333333333,21.7,-1.0,-2.36666666666667,7
175.0,766.0,35.23,39.5666666666667,39.09,21.533333333333296,19.6666666666667,21.6333333333333,-0.9,-2.2333333333333294,7
110.0,766.0,35.145,39.16,39.09,21.445,19.6,21.6,-0.8,-2.1,7
60.0,766.0,35.0,38.6333333333333,39.09,21.29,19.6,21.533333333333296,-0.7,-1.9666666666666697,7
60.0,766.0,35.0,37.96,39.03,21.29,19.6,21.463333333333296,-0.6,-1.8333333333333297,7
70.0,766.0,34.9666666666667,37.5,38.69333333333329,21.29,19.6,21.39,-0.5,-1.7,8
60.0,766.0,34.9666666666667,37.1333333333333,38.433333333333294,21.29,19.6,21.39,-0.25,-1.58333333333333,8
70.0,766.0,34.9666666666667,36.86,37.9,21.29,19.6,21.39,0.0,-1.46666666666667,8
40.0,766.0,34.8266666666667,36.5266666666667,37.5666666666667,21.23,19.6,21.39,0.25,-1.35,8
50.0,766.0,34.6633333333333,36.2666666666667,37.19333333333329,21.2,19.6,21.39,0.5,-1.23333333333333,8
50.0,766.0,34.53,35.995,36.933333333333294,21.2,19.6,21.29,0.75,-1.11666666666667,8
175.0,766.0,34.3,35.76,36.6,21.1333333333333,19.6,21.29,1.0,-1.0,9
160.0,766.0,33.9,35.5666666666667,36.6,21.0,19.73,21.23,1.33333333333333,-0.8333333333333329,9
50.0,766.0,33.6633333333333,35.4,37.33,20.89,19.79,21.2,1.66666666666667,-0.666666666666667,9
70.0,766.0,33.6633333333333,35.3266666666667,37.7675,20.963333333333296,19.89,21.2,2.0,-0.5,9
80.0,766.0,33.6566666666667,35.2,37.9666666666667,20.89,19.963333333333296,21.2,2.3333333333333295,-0.333333333333333,9
50.0,766.0,33.6566666666667,35.2,38.0,20.89,20.1,21.2,2.66666666666667,-0.166666666666667,9
50.0,766.0,33.6266666666667,35.09,38.0,20.89,20.1666666666667,21.1,3.0,0.0,10
50.0,765.95,33.76,35.09,38.0,20.89,20.2,21.1,3.41666666666667,0.133333333333333,10
60.0,765.9,33.9,34.9666666666667,38.0,20.89,20.26,21.1333333333333,3.8333333333333295,0.266666666666667,10
60.0,765.85,33.9666666666667,34.9,38.09,20.89,20.323333333333295,21.1333333333333,4.25,0.4,10
70.0,765.7999999999998,34.09,34.9,38.09,20.89,20.39,21.1,4.66666666666667,0.533333333333333,10
60.0,765.75,34.09,34.8266666666667,38.09,20.89,20.39,21.1,5.0833333333333295,0.666666666666667,10
60.0,765.7,34.09,34.8333333333333,38.09,20.89,20.463333333333296,21.1,5.5,0.8,11
60.0,765.65,34.06,34.6266666666667,38.09,20.89,20.5,21.1,5.883333333333329,0.866666666666667,11
50.0,765.6,33.9333333333333,34.56,38.09,20.89,20.533333333333296,21.1,6.26666666666667,0.933333333333333,11
40.0,765.5499999999998,33.56,34.4333333333333,37.99,20.79,20.6,21.1666666666667,6.65,1.0,11
40.0,765.5,33.4333333333333,34.2233333333333,37.59666666666671,20.73,20.73,21.2,7.03333333333333,1.06666666666667,11
40.0,765.45,33.29,34.09,37.463333333333296,20.566666666666695,20.79,21.26,7.416666666666669,1.13333333333333,11
40.0,765.4,33.29,33.8633333333333,37.6633333333333,20.4266666666667,20.823333333333295,21.39,7.8,1.2,12
60.0,765.366666666667,33.4633333333333,33.695,37.8266666666667,20.3566666666667,20.89,21.4725,8.08333333333333,1.21666666666667,12
150.0,765.3333333333329,33.59,33.53,37.9,20.29,20.9266666666667,21.566666666666695,8.36666666666667,1.23333333333333,12
175.0,765.2999999999998,33.9266666666667,33.43,38.0,20.23,21.0,21.73,8.65,1.25,12
100.0,765.266666666667,34.1266666666667,33.29,38.0,20.29,21.0,21.8566666666667,8.93333333333333,1.26666666666667,12
90.0,765.233333333333,34.23,33.1633333333333,38.0,20.29,21.0,22.0,9.21666666666667,1.28333333333333,12
130.0,765.2,34.3633333333333,33.09,38.0,20.29,21.0,22.066666666666695,9.5,1.3,13
120.0,765.1333333333331,34.5,32.9,38.0,20.29,20.9266666666667,22.23,9.6,1.43333333333333,13
50.0,765.0666666666668,34.56,32.9,37.9,20.29,20.89,22.29,9.7,1.56666666666667,13
70.0,765.0,34.6633333333333,32.79,37.9666666666667,20.323333333333295,20.89,22.4266666666667,9.8,1.7,13
50.0,764.9333333333329,34.4633333333333,32.73,37.863333333333294,20.39,20.89,22.5,9.9,1.8333333333333297,13
50.0,764.866666666667,34.245,32.7,37.79,20.445,20.89,22.6,10.0,1.9666666666666697,13
50.0,764.7999999999998,34.06,32.6266666666667,37.79,20.6,21.0,22.6,10.1,2.1,14
50.0,764.6666666666669,34.0,32.59,37.79,20.6,21.0,22.7,10.1833333333333,2.13333333333333,14
50.0,764.533333333333,34.0,32.59,37.76,20.6333333333333,21.0,22.76,10.2666666666667,2.16666666666667,14
60.0,764.4,34.0,32.59,37.7,20.7,21.033333333333296,22.89,10.35,2.2,14
60.0,764.266666666667,34.0,32.53,37.7,20.7,21.1,22.963333333333296,10.4333333333333,2.2333333333333294,14
50.0,764.1333333333331,34.06,32.5,37.7,20.7,21.1,23.033333333333296,10.5166666666667,2.2666666666666706,14
40.0,764.0,34.0,32.5,37.6633333333333,20.7,21.1,23.1,10.6,2.3,15
70.0,763.966666666667,34.0,32.4666666666667,37.59,20.7,21.1,23.1333333333333,10.5166666666667,2.5,15
70.0,763.9333333333329,34.03,32.4666666666667,37.59,20.79,21.1,23.26,10.4333333333333,2.7,15
70.0,763.9,34.09,32.4,37.53,20.79,21.1,23.245,10.35,2.9,15
50.0,763.866666666667,34.23,32.5,37.59,20.79,21.1666666666667,23.2,10.2666666666667,3.1,15
50.0,763.8333333333329,34.3633333333333,32.56,37.6175,20.79,21.2,23.2,10.1833333333333,3.3,15
60.0,763.7999999999998,34.5,32.59,37.7,20.79,21.2,23.066666666666695,10.1,3.5,16
70.0,763.766666666667,34.7,32.6633333333333,37.7,20.79,21.1666666666667,23.0,10.0166666666667,3.6666666666666705,16
130.0,763.733333333333,34.59,32.73,37.7,20.79,21.1,22.963333333333296,9.93333333333333,3.8333333333333295,16
175.0,763.7,34.6633333333333,32.8633333333333,37.7,20.8566666666667,21.1666666666667,22.89,9.85,4.0,16
90.0,763.6666666666669,34.79,33.03,37.7,20.89,21.1,22.963333333333296,9.76666666666667,4.16666666666667,16
100.0,763.6333333333331,34.79,33.09,37.7,20.89,21.066666666666695,22.89,9.68333333333333,4.3333333333333295,16
60.0,763.6,34.845,33.23,37.76,20.79,21.0,22.89,9.6,4.5,17
80.0,763.5666666666668,35.0,33.29,37.79,20.79,21.0,22.89,9.25,4.41666666666667,17
70.0,763.533333333333,35.0,33.3266666666667,37.79,20.79,20.9266666666667,22.79,8.9,4.3333333333333295,17
175.0,763.5,35.1266666666667,33.5266666666667,37.79,20.79,20.89,22.79,8.55,4.25,17
175.0,763.466666666667,35.2,33.73,37.79,20.79,20.8566666666667,22.76,8.199999999999998,4.16666666666667,17
150.0,763.4333333333329,35.29,33.79,37.79,20.89,20.79,22.7,7.849999999999999,4.0833333333333295,17
130.0,763.4,35.29,34.1933333333333,37.79,20.823333333333295,20.79,22.7,7.5,4.0,18
175.0,763.466666666667,35.5,34.6,37.8266666666667,20.8566666666667,20.79,22.76,7.349999999999999,3.95,18
175.0,763.533333333333,35.56,34.9633333333333,37.9,20.8566666666667,20.79,22.79,7.2,3.9,18
175.0,763.6,35.7666666666667,35.2966666666667,37.9,20.89,20.79,22.8566666666667,7.05,3.85,18
175.0,763.6666666666669,36.1,35.53,37.9,20.89,20.89,23.0,6.9,3.8,18
120.0,763.733333333333,36.59666666666671,35.4975,37.9,20.89,20.89,22.9175,6.75,3.75,18
100.0,763.7999999999998,36.863333333333294,35.4666666666667,37.9,20.89,20.8566666666667,22.89,6.6,3.7,19
175.0,763.866666666667,37.0,35.86,37.9,20.89,20.79,22.89,6.56666666666667,3.7166666666666694,19
140.0,763.9333333333329,37.46,36.0,37.9,20.89,20.79,22.963333333333296,6.53333333333333,3.7333333333333294,19
175.0,764.0,38.0,36.1566666666667,37.9,21.0,20.79,23.0,6.5,3.75,19
130.0,764.0666666666668,38.33333333333329,36.363333333333294,37.8266666666667,21.066666666666695,20.7,23.0,6.46666666666667,3.7666666666666706,19
175.0,764.1333333333331,38.53,36.53,37.9,21.1,20.7,23.1,6.43333333333333,3.7833333333333297,19
175.0,764.2,38.6633333333333,36.59,37.9,21.1,20.7,23.1666666666667,6.4,3.8,20
170.0,764.233333333333,38.845,36.59,37.9,21.1,20.6333333333333,23.2,6.383333333333329,3.7166666666666694,20
120.0,764.266666666667,38.9,36.59,37.9,21.1,20.6,23.2,6.36666666666667,3.6333333333333298,20
100.0,764.2999999999998,38.9666666666667,36.73,37.9,21.1,20.6,23.23,6.35,3.55,20
120.0,764.3333333333329,39.1266666666667,36.79,37.9,21.1666666666667,20.5,23.29,6.3333333333333295,3.4666666666666694,20
175.0,764.366666666667,39.2,36.73,37.9,21.1,20.5,23.2,6.31666666666667,3.38333333333333,20
175.0,764.4,39.3266666666667,36.79,38.0,21.1,20.4266666666667,23.2,6.3,3.3,21
130.0,764.4166666666669,39.4,36.9,38.0,21.1,20.39,23.29,6.25,3.31666666666667,21
110.0,764.4333333333329,39.5,36.9,38.0,21.1,20.39,23.29,6.2,3.3333333333333295,21
120.0,764.45,39.5,36.863333333333294,38.0,21.1,20.39,23.323333333333295,6.15,3.35,21
90.0,764.466666666667,39.5,36.93,37.9666666666667,21.1,20.463333333333296,23.323333333333295,6.1,3.36666666666667,21
80.0,764.483333333333,39.5,37.2333333333333,37.9666666666667,21.1,20.5,23.29,6.05,3.38333333333333,21
90.0,764.5,39.5,37.96,38.0,21.1,20.5,23.3566666666667,6.0,3.4,22
70.0,764.533333333333,39.5,38.245,38.0225,21.1,20.6,23.29,5.81666666666667,3.3333333333333295,22
60.0,764.5666666666668,39.4666666666667,38.29,38.09,21.1,20.6,23.26,5.633333333333329,3.2666666666666706,22
50.0,764.6,39.3266666666667,38.363333333333294,38.0666666666667,21.1,20.7,23.2,5.45,3.2,22
40.0,764.6333333333331,39.09,38.73,38.26,21.0,20.76,23.1666666666667,5.26666666666667,3.13333333333333,22
60.0,764.6666666666669,39.03,38.93,38.23,21.0,20.79,23.1,5.0833333333333295,3.06666666666667,22
60.0,764.7,38.9,39.1566666666667,38.29,20.89,20.79,23.1,4.9,3.0,23
60.0,764.6666666666669,38.9,39.43,38.29,20.89,20.89,23.1,4.8,2.9833333333333294,23
60.0,764.6333333333331,38.9,39.73,38.363333333333294,20.89,20.89,23.066666666666695,4.7,2.9666666666666694,23
60.0,764.6,38.79,39.863333333333294,38.433333333333294,20.8566666666667,20.9266666666667,23.0,4.6,2.95,23
60.0,764.5666666666668,38.79,40.03,38.433333333333294,20.79,21.0,23.0,4.5,2.93333333333333,23
70.0,764.533333333333,38.79,40.1633333333333,38.433333333333294,20.79,21.0,22.9266666666667,4.4,2.91666666666667,23
70.0,764.5,38.73,40.59666666666671,38.5,20.79,21.1,22.89,4.3,2.9,0
70.0,764.5,38.6633333333333,40.863333333333294,38.5,20.79,21.1,22.823333333333295,4.31666666666667,2.9666666666666694,0
60.0,764.5,38.59,41.3666666666667,38.5,20.79,21.1333333333333,22.79,4.3333333333333295,3.03333333333333,0
60.0,764.5,38.59,41.76,38.53,20.79,21.1333333333333,22.79,4.35,3.1,0
60.0,764.5,38.59,42.03,38.59,20.79,21.1,22.79,4.36666666666667,3.16666666666667,0
40.0,764.5,38.5,42.49,38.59,20.79,21.1666666666667,22.73,4.383333333333329,3.2333333333333294,0
30.0,764.5,38.5,42.8266666666667,38.6633333333333,20.79,21.2,22.7,4.4,3.3,1
50.0,764.5,38.5,42.9,38.7,20.79,21.2,22.7,4.5,3.31666666666667,1
60.0,764.5,38.5,43.03,38.7675,20.73,21.2,22.7,4.6,3.3333333333333295,1
80.0,764.5,38.4666666666667,43.09,38.79,20.76,21.26,22.7,4.7,3.35,1
60.0,764.5,38.4,43.09,38.79,20.7,21.29,22.6,4.8,3.36666666666667,1
50.0,764.5,38.4,43.0,38.79,20.79,21.29,22.6,4.9,3.38333333333333,1
60.0,764.5,38.4,43.0,38.9,20.79,21.29,22.533333333333296,5.0,3.4,2
40.0,764.5,38.4,43.06,38.9,20.79,21.29,22.5,4.91666666666667,3.28333333333333,2
50.0,764.5,38.4,42.86,38.9,20.79,21.2,22.5,4.8333333333333295,3.16666666666667,2
50.0,764.5,38.4,42.79,38.9666666666667,20.79,21.1333333333333,22.5,4.75,3.05,2
50.0,764.5,38.363333333333294,42.73,39.0,20.79,21.0,22.5,4.66666666666667,2.93333333333333,2
60.0,764.5,38.29,42.6633333333333,39.0,20.79,21.0,22.5,4.5833333333333295,2.81666666666667,2
50.0,764.5,38.26,42.463333333333296,39.0,20.79,20.89,22.4266666666667,4.5,2.7,3
40.0,764.466666666667,38.2,42.29,39.06,20.79,20.79,22.39,4.48333333333333,2.68333333333333,3
40.0,764.4333333333329,38.2,42.23,39.1266666666667,20.79,20.79,22.39,4.46666666666667,2.66666666666667,3
30.0,764.4,38.2,42.09,39.2,20.79,20.76,22.39,4.45,2.65,3
20.0,764.366666666667,38.26,42.03,39.2,20.8566666666667,20.7,22.323333333333295,4.43333333333333,2.63333333333333,3
30.0,764.3333333333329,38.26,41.9,39.2,20.79,20.6,22.3566666666667,4.41666666666667,2.61666666666667,3
60.0,764.2999999999998,38.29,41.8266666666667,39.2,20.79,20.6,22.29,4.4,2.6,4
50.0,764.2999999999998,38.23,41.76,39.2,20.79,20.566666666666695,22.29,4.21666666666667,2.5,4
60.0,764.2999999999998,38.29,41.7,39.2,20.89,20.5,22.29,4.03333333333333,2.4,4
40.0,764.2999999999998,38.29,41.56,39.2,20.89,20.463333333333296,22.2,3.85,2.3,4
50.0,764.2999999999998,38.29,41.5,39.2,20.89,20.463333333333296,22.2,3.6666666666666705,2.2,4
50.0,764.2999999999998,38.29,41.5,39.2,20.89,20.463333333333296,22.2,3.4833333333333294,2.1,4
40.0,764.2999999999998,38.29,41.5,39.2,20.89,20.39,22.2,3.3,2.0,5
50.0,764.3166666666668,38.29,41.5,39.2,20.89,20.39,22.2,3.15,1.9,5
60.0,764.3333333333329,38.29,41.4666666666667,39.2,20.89,20.323333333333295,22.1,3.0,1.8,5
40.0,764.35,38.29,41.4,39.23,20.963333333333296,20.29,22.1,2.85,1.7,5
50.0,764.366666666667,38.29,41.4,39.29,21.0,20.29,22.1,2.7,1.6,5
40.0,764.3833333333331,38.2,41.2666666666667,39.4,21.0,20.26,22.033333333333296,2.55,1.5,5
50.0,764.4,38.2,41.29,39.4,20.9266666666667,20.2,22.1,2.4,1.4,6
50.0,764.4166666666669,38.29,41.363333333333294,39.4,20.963333333333296,20.2,22.1,2.36666666666667,1.41666666666667,6
30.0,764.4333333333329,38.29,41.29,39.4666666666667,20.963333333333296,20.1333333333333,22.0,2.3333333333333295,1.43333333333333,6
30.0,764.45,38.26,41.363333333333294,39.5,20.963333333333296,20.1333333333333,22.0,2.3,1.45,6
30.0,764.466666666667,38.2,41.73,39.5,20.89,20.1,22.0,2.2666666666666706,1.46666666666667,6
50.0,764.483333333333,38.2,41.79,39.5,20.89,20.1,22.0,2.2333333333333294,1.48333333333333,6
60.0,764.5,38.2,42.09666666666671,39.56,20.89,20.1,22.0,2.2,1.5,7
60.0,764.533333333333,38.1633333333333,42.23,39.59,20.8566666666667,20.033333333333296,22.0,2.25,1.46666666666667,7
175.0,764.5666666666668,38.09,41.93,39.59,20.79,20.0,22.0,2.3,1.43333333333333,7
175.0,764.6,38.1266666666667,41.6566666666667,39.645,20.79,20.0,21.9266666666667,2.35,1.4,7
175.0,764.6333333333331,38.2,41.363333333333294,39.7,20.79,20.0,21.89,2.4,1.36666666666667,7
110.0,764.6666666666669,38.1633333333333,41.1566666666667,39.7,20.76,20.0,21.89,2.45,1.33333333333333,7
100.0,764.7,38.1633333333333,40.6233333333333,39.59,20.7,19.9266666666667,21.8566666666667,2.5,1.3,8
70.0,764.716666666667,38.09,40.09666666666671,39.59,20.73,19.9266666666667,21.79,2.7,1.16666666666667,8
90.0,764.733333333333,38.09,39.55,39.5,20.79,19.963333333333296,21.79,2.9,1.03333333333333,8
80.0,764.75,38.06,39.1333333333333,39.433333333333294,20.79,19.89,21.76,3.1,0.9,8
90.0,764.766666666667,38.0,38.86,39.2,20.79,19.9266666666667,21.7,3.3,0.766666666666667,8
70.0,764.783333333333,38.0,38.4666666666667,39.0,20.79,20.0,21.7,3.5,0.633333333333333,8
175.0,764.7999999999998,37.9,38.2666666666667,38.56,20.79,20.2,21.7,3.7,0.5,9
175.0,764.8166666666668,37.9666666666667,37.93,38.3,20.79,20.3425,21.6666666666667,4.0,0.35,9
175.0,764.8333333333329,39.2966666666667,37.73,37.83333333333329,20.96,20.53,21.6,4.3,0.2,9
175.0,764.85,40.7566666666667,37.4666666666667,37.5666666666667,21.226666666666695,20.73,21.6,4.6,0.05,9
175.0,764.866666666667,40.96,37.3266666666667,37.39,21.566666666666695,20.8566666666667,21.6,4.9,-0.1,9
175.0,764.8833333333331,40.7,37.4666666666667,37.7966666666667,21.8266666666667,21.1333333333333,21.5,5.2,-0.25,9
175.0,764.9,40.223333333333294,37.86,37.7333333333333,22.033333333333296,21.26,21.566666666666695,5.5,-0.4,10
175.0,764.8833333333331,39.89,38.223333333333294,37.4466666666667,22.1666666666667,21.323333333333295,21.6,5.66666666666667,-0.616666666666667,10
120.0,764.866666666667,39.4666666666667,38.03,37.9,22.23,21.39,21.533333333333296,5.8333333333333295,-0.8333333333333329,10
50.0,764.85,39.4666666666667,37.6333333333333,38.23,22.3566666666667,21.5,21.5,6.0,-1.05,10
175.0,764.8333333333329,39.19333333333329,37.36,38.363333333333294,22.463333333333296,21.5,21.5,6.16666666666667,-1.26666666666667,10
175.0,764.8166666666668,38.933333333333294,37.0266666666667,38.4,22.323333333333295,21.5,21.5,6.3333333333333295,-1.48333333333333,10
175.0,764.7999999999998,38.5266666666667,36.69333333333329,38.6566666666667,22.26,21.5,21.5,6.5,-1.7,11
110.0,764.7999999999998,38.3266666666667,36.43,39.1233333333333,22.2,21.463333333333296,21.5,6.5833333333333295,-1.61666666666667,11
50.0,764.7999999999998,38.1633333333333,36.1566666666667,39.36,22.1666666666667,21.39,21.4266666666667,6.66666666666667,-1.53333333333333,11
70.0,764.7999999999998,38.1633333333333,36.59666666666671,39.5,22.1,21.39,21.533333333333296,6.75,-1.45,11
130.0,764.7999999999998,38.363333333333294,36.79,39.4666666666667,22.066666666666695,21.39,21.6,6.8333333333333295,-1.36666666666667,11
50.0,764.7999999999998,38.363333333333294,36.79,39.3266666666667,22.0,21.5,21.6,6.91666666666667,-1.28333333333333,11
80.0,764.7999999999998,38.43,36.863333333333294,39.29,21.963333333333296,21.5,21.5,7.0,-1.2,12
90.0,764.7999999999998,38.0925,36.6566666666667,39.29,21.865,21.5,21.566666666666695,7.01666666666667,-1.13333333333333,12
70.0,764.7999999999998,38.0266666666667,36.5,39.26,21.8566666666667,21.5,21.6,7.03333333333333,-1.06666666666667,12
175.0,764.7999999999998,38.6566666666667,36.5,39.1266666666667,21.89,21.4266666666667,21.6,7.05,-1.0,12
100.0,764.7999999999998,38.59666666666671,36.29,39.0,21.823333333333295,21.39,21.5,7.06666666666667,-0.933333333333333,12
40.0,764.7999999999998,38.33333333333329,36.23,38.933333333333294,21.76,21.39,21.5,7.0833333333333295,-0.866666666666667,12
160.0,764.7999999999998,38.0666666666667,36.1,38.2,21.7,21.323333333333295,21.533333333333296,7.1,-0.8,13
90.0,764.733333333333,37.7,35.7666666666667,38.2,21.6,21.323333333333295,21.6666666666667,7.18333333333333,-0.883333333333333,13
120.0,764.6666666666669,37.6266666666667,35.59,38.09,21.6,21.29,21.823333333333295,7.26666666666667,-0.966666666666667,13
90.0,764.6,37.59,35.59,38.09,21.6,21.29,21.89,7.349999999999999,-1.05,13
100.0,764.533333333333,37.53,35.56,37.9666666666667,21.6,21.29,22.1333333333333,7.43333333333333,-1.13333333333333,13
90.0,764.466666666667,37.5,35.4333333333333,37.9,21.6,21.29,22.2,7.51666666666667,-1.21666666666667,13
175.0,764.4,37.5,35.3333333333333,37.9,21.6,21.29,22.29,7.599999999999999,-1.3,14
175.0,764.366666666667,37.5666666666667,35.0666666666667,37.83333333333329,21.6,21.29,22.29,7.75,-1.4,14
175.0,764.3333333333329,38.293333333333294,35.0,37.6266666666667,21.726666666666695,21.39,22.323333333333295,7.9,-1.5,14
175.0,764.2999999999998,39.2666666666667,34.9333333333333,37.4666666666667,22.066666666666695,21.39,22.463333333333296,8.05,-1.6,14
175.0,764.266666666667,39.6,34.9,37.3266666666667,22.26,21.5,22.6333333333333,8.199999999999998,-1.7,14
175.0,764.233333333333,39.723333333333294,34.9,37.5,22.566666666666695,21.5,22.76,8.349999999999998,-1.8,14
175.0,764.2,39.59,34.79,37.76,22.76,21.6333333333333,22.84,8.5,-1.9,15
175.0,764.1666666666669,39.5266666666667,34.6633333333333,37.933333333333294,22.9266666666667,21.7,22.9266666666667,8.46666666666667,-1.91666666666667,15
130.0,764.1333333333331,39.2,34.53,38.0,23.075,21.7,23.0,8.43333333333333,-1.93333333333333,15
80.0,764.1,38.86,34.4666666666667,38.0,23.1,21.7225,23.0,8.4,-1.95,15
90.0,764.0666666666668,38.46,34.4,38.0,23.066666666666695,21.73,23.0,8.36666666666667,-1.9666666666666697,15
110.0,764.033333333333,38.0666666666667,34.4,38.09,22.9266666666667,21.7,23.0,8.33333333333333,-1.98333333333333,15
90.0,764.0,37.6333333333333,34.5266666666667,38.03,22.76,21.76,23.0,8.3,-2.0,16
70.0,764.016666666667,36.893333333333295,34.79,37.8266666666667,22.6333333333333,21.79,23.1,8.18333333333333,-2.06666666666667,16
90.0,764.033333333333,35.7333333333333,34.73,37.9,22.5,21.79,23.1,8.06666666666667,-2.13333333333333,16
100.0,764.0499999999998,35.1333333333333,34.56,37.9,22.5,21.79,23.1,7.95,-2.2,16
90.0,764.0666666666668,34.76,34.4333333333333,37.9,22.39,21.79,23.1,7.8333333333333295,-2.2666666666666706,16
175.0,764.0833333333329,34.3666666666667,34.29,37.9,22.323333333333295,21.79,23.2,7.71666666666667,-2.3333333333333295,16
175.0,764.1,33.89,34.29,37.9,22.23,21.79,23.26,7.599999999999999,-2.4,17
175.0,764.1666666666669,34.1633333333333,34.1,37.745,22.3566666666667,21.76,23.29,7.51666666666667,-2.18333333333333,17
175.0,764.233333333333,34.5966666666667,33.7666666666667,37.79,22.663333333333295,21.76,23.29,7.43333333333333,-1.9666666666666697,17
175.0,764.2999999999998,34.8633333333333,33.59,37.79,22.93,21.7,23.29,7.349999999999999,-1.75,17
175.0,764.366666666667,34.76,33.53,37.7,23.2,21.6333333333333,23.29,7.26666666666667,-1.53333333333333,17
175.0,764.4333333333329,34.76,33.53,37.76,23.26,21.6,23.323333333333295,7.18333333333333,-1.31666666666667,17
175.0,764.5,34.66,33.59,37.76,23.4266666666667,21.6,23.39,7.1,-1.1,18
175.0,764.5499999999998,34.5266666666667,33.5,37.76,23.566666666666695,21.533333333333296,23.39,7.01666666666667,-1.16666666666667,18
175.0,764.6,35.03,33.5675,37.73,23.6,21.6,23.4725,6.93333333333333,-1.23333333333333,18
175.0,764.65,35.3725,33.6633333333333,37.73,23.4975,21.6,23.5,6.85,-1.3,18
175.0,764.7,35.9333333333333,33.7,37.7,23.39,21.6,23.5,6.76666666666667,-1.36666666666667,18
175.0,764.75,37.0666666666667,33.76,37.7,23.6333333333333,21.6,23.5,6.68333333333333,-1.43333333333333,18
175.0,764.7999999999998,37.66,33.5266666666667,37.7,23.8266666666667,21.6,23.5,6.6,-1.5,19
175.0,764.85,38.1266666666667,33.4,37.7,24.163333333333295,21.6,23.5,6.43333333333333,-1.48333333333333,19
175.0,764.9,38.0666666666667,33.5,37.7,24.29,21.6,23.533333333333296,6.26666666666667,-1.46666666666667,19
140.0,764.95,37.66,33.56,37.5666666666667,24.323333333333295,21.6,23.6,6.1,-1.45,19
